Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability
0,0.532394092,0.580680331,0.574281278,0.608865795,0.608865795,0.468478398,0.265816378,0.191268805,0.191268805,0.191268805,0.236078283,0.324715286,0.118964254,0.19078105,0.0941742,0.9058258,0.11814614,0.189088304,0.405226024,0.889190131,0.240895478,0.063456224,0.354147948,0.942446954,0.035397841,0.606389821,0.013881632,0.824062232,0.608862396,0.040479512
0,0.525032906,0.566397732,0.576369185,0.619330057,0.619330057,0.468595825,0.187974491,0.179807003,0.179807003,0.179807003,0.227569254,0.328959468,0.110251608,0.182270091,0.129032258,0.870967742,0.110207305,0.181275922,0.394269691,0.75648257,0.049102648,0.099759021,0.356544111,0.938416026,0.050330362,0.631248136,0.0453153,0.814382786,0.619325683,0.028753559
0,0.489543216,0.54726341,0.535895926,0.607539745,0.607539745,0.460344061,0.362992206,0.188951161,0.188951161,0.188951161,0.218587501,0.313963359,0.103574627,0.174738269,0.196662333,0.803337667,0.103546827,0.173772717,0.395027249,0.776495597,0.131184267,0.111648055,0.338941314,0.939490544,0.022670436,0.553792295,0.03833142,0.798860819,0.607539012,0.01760103
0,0.512553015,0.564816834,0.558862894,0.603900316,0.603900316,0.462301737,0.130175119,0.175677384,0.175677384,0.175677384,0.226907441,0.320612577,0.113264392,0.181290954,0.182060042,0.817939958,0.113276988,0.180295604,0.398611519,0.731955277,0.021844578,0.156505135,0.342914286,0.935860147,0.023770793,0.577860316,0.055803156,0.809426008,0.603895923,0.01932684
0,0.481938283,0.546990842,0.53611007,0.618811168,0.618767927,0.461971264,0,0.166828199,0.166828199,0.166828199,0.216885695,0.318101436,0.094210569,0.171800859,0.156664752,0.843335248,0.094419203,0.170447176,0.391307297,0.727951678,0.007775609,0.065067198,0.341342749,0.932608836,0.026763713,0.568086885,0.07886108,0.799686702,0.618809225,0.023065359
0,0.540145274,0.582315744,0.582579367,0.625599965,0.625599965,0.469864036,0.26500658,0.186338545,0.186338545,0.186338545,0.232485582,0.327438636,0.115625763,0.189877231,0.089337002,0.910662998,0.114050515,0.187225699,0.397480835,0.767330451,0.046968846,0.080245887,0.362074363,0.947071789,0.044004249,0.627694784,0.039145257,0.825485714,0.625595774,0.042796436
0,0.523034173,0.563126908,0.570159002,0.607164992,0.607150579,0.493434992,0.276343759,0.178247861,0.178247861,0.178247861,0.223598374,0.3273679,0.106261705,0.178428862,0.040058046,0.959941954,0.106233817,0.177437599,0.399029873,0.85496143,0.184053794,0.030035978,0.40517924,0.937759735,0.021795989,0.654761334,0.00975795,0.813768817,0.607160758,0.095087239
0,0.505923073,0.56345399,0.552010279,0.602869744,0.602711195,0.471826745,0.257212268,0.182166786,0.182166786,0.182166786,0.223692919,0.322239513,0.095920528,0.179935226,0.071862624,0.928137376,0.095876692,0.178998567,0.392392755,0.809688727,0.023053227,0.036076505,0.35533,0.937901496,0.016102206,0.599747906,0.016984429,0.813607337,0.602867368,0.053610323
1,0.432749963,0.492749673,0.482092189,0.604015624,0.604015624,0.454234502,0,0.158611099,0.158611099,0.158611099,0.198354921,0.299780717,0.082810846,0.156661897,0.185083291,0.814916709,0.082800007,0.155697157,0.384263133,0.765877741,0.004204832,0.171664967,0.321583445,0.920323044,0.058540223,0.451014774,0.043946134,0.769318031,0.604012274,0.018947709
0,0.480622045,0.487080244,0.534611061,0.617867078,0.617867078,0.469852294,0,0.153385867,0.153385867,0.153385867,0.216507516,0.326165382,0.103493201,0.155607441,0.199232095,0.800767905,0.103449118,0.154596184,0.394891567,0.751703079,0.033954606,0.072884397,0.349595247,0.890634803,0.083284302,0.621860663,0.047479383,0.766035222,0.617865417,0.017323836
0,0.480085799,0.541593982,0.534611061,0.597904265,0.597904265,0.465171989,0,0.180860478,0.180860478,0.180860478,0.21896568,0.324573813,0.099177591,0.172252768,0.138918282,0.861081718,0.098710245,0.171020285,0.39355736,0.771370284,0.014218391,0.107996408,0.349061705,0.935490858,0.024362035,0.602470189,0.039735745,0.800260527,0.597901361,0.026470938
0,0.474674597,0.534779765,0.527811981,0.605291226,0.605291226,0.4702549,0.086243547,0.181956091,0.181956091,0.181956091,0.215467524,0.321673622,0.096001954,0.17089704,0.048704538,0.951295462,0.095966258,0.16990423,0.392324914,0.836160279,0.149971409,0.041383196,0.36116421,0.942644715,0.031824876,0.598796084,0.014473292,0.798238385,0.605289263,0.078900322
0,0.464485936,0.524204099,0.520477542,0.596261116,0.596261116,0.459959907,0,0.165859003,0.165859003,0.165859003,0.211118465,0.315024404,0.09323345,0.166151992,0.147020588,0.852979412,0.093214129,0.165138376,0.39126207,0.814059608,0.007362738,0.134181418,0.336929846,0.929281716,0.030866749,0.54686579,0.031532452,0.789635775,0.596259442,0.02481635
0,0.489348218,0.552060619,0.53991113,0.606213696,0.606213696,0.470748094,0.051827108,0.176899414,0.176899414,0.176899414,0.220856576,0.321779727,0.094943409,0.176093997,0.130211325,0.869788675,0.094899604,0.175092376,0.391680423,0.75395297,0.004134722,0.029607174,0.34678216,0.935256306,0.023488075,0.590522002,0.042775646,0.807176089,0.606214993,0.028463617
0,0.47769707,0.541703009,0.53230901,0.619863359,0.620057943,0.46189913,0,0.167586701,0.167586701,0.167586701,0.215845703,0.31841975,0.099503298,0.170746404,0.159688001,0.840311999,0.099483772,0.169791117,0.394970715,0.724331437,0.059433657,0.113477134,0.341694753,0.932474784,0.039548182,0.569969054,0.065233995,0.798076143,0.619860736,0.022562823
0,0.463169697,0.537232883,0.515016864,0.601550902,0.601608556,0.463492782,0.164591558,0.172601239,0.172601239,0.172601239,0.211402099,0.319763741,0.09323345,0.17089704,0.161108928,0.838891072,0.093352549,0.169851444,0.390165306,0.773373941,0.038818966,0.061472423,0.342958623,0.929809936,0.022421382,0.576593181,0.034115333,0.797369558,0.60154655,0.022328747
0,0.4685809,0.52916485,0.522244231,0.598898802,0.598898802,0.46497404,0,0.177615777,0.177615777,0.177615777,0.214427531,0.320258895,0.095106262,0.16878813,0.112706715,0.887293285,0.095086879,0.167815399,0.391850026,0.841506676,0.106420829,0.054738923,0.345610362,0.931455733,0.021372543,0.582826696,0.016790119,0.7939996,0.598897642,0.033376274
0,0.476673329,0.512047536,0.531452433,0.592499171,0.592499171,0.461352256,0,0.16556403,0.16556403,0.16556403,0.209983927,0.317500177,0.088103575,0.165549446,0.091936995,0.908063005,0.08811699,0.164587889,0.384150064,0.792269445,0.056637187,0.086005072,0.340562079,0.926685637,0.013713405,0.564289251,0.031274126,0.783431474,0.592498949,0.041526973
0,0.521620436,0.575937636,0.566893303,0.620454316,0.620454316,0.474951981,0.229982792,0.179048502,0.179048502,0.179048502,0.228892881,0.327403268,0.11546291,0.185508775,0.104181153,0.895818847,0.115328871,0.184435563,0.407792678,0.802903455,0.006449691,0.05306934,0.360279779,0.937256539,0.051153897,0.631567529,0.022905322,0.821700552,0.620449553,0.036346483
0,0.50514308,0.563126908,0.561432625,0.602783263,0.602783263,0.46834084,0.004858791,0.189498968,0.189498968,0.189498968,0.229176515,0.320435736,0.095594821,0.178127589,0.059255676,0.940744324,0.09559985,0.176917276,0.39294679,0.761156601,0.007233986,0.031161069,0.350790919,0.948081249,0.013596135,0.584836859,0.03500276,0.813863909,0.602779622,0.065110879
0,0.488616975,0.542956825,0.542213181,0.609672956,0.609687369,0.471841843,0.124607754,0.18570646,0.18570646,0.18570646,0.218871135,0.329171677,0.103004641,0.173683814,0.12528343,0.87471657,0.102960575,0.172701908,0.393206847,0.799490482,0.035958446,0.064610143,0.356047951,0.941712687,0.045452689,0.627344385,0.026094741,0.801531632,0.609669987,0.029715376
0,0.512991761,0.565961622,0.564162964,0.596780005,0.596780005,0.481529571,0.162769511,0.182335342,0.182335342,0.182335342,0.22709653,0.336280682,0.108623076,0.182496046,0.110681138,0.889318862,0.108619538,0.181532313,0.412812917,0.790800395,0.033977102,0.061969362,0.372727509,0.939097145,0.014721951,0.680610763,0.027936384,0.816487687,0.596777979,0.034046443
0,0.529859114,0.586022678,0.5799561,0.63760648,0.63760648,0.470897394,0.142322097,0.180607644,0.180607644,0.180607644,0.232485582,0.326306854,0.113182966,0.186864503,0.093025365,0.906974635,0.112470891,0.185257522,0.394789806,0.78204296,0.089059468,0.069425255,0.360674977,0.94295667,0.094118698,0.625891864,0.032017075,0.827878672,0.637605477,0.041011104
0,0.474187101,0.53281727,0.524064457,0.620526384,0.620382248,0.485916308,0.642980059,0.193586448,0.193586448,0.193586448,0.2149948,0.321673622,0.098200472,0.171574904,0.047827796,0.952172204,0.098180989,0.170597994,0.396124013,0.773878309,0.008618155,0.012125745,0.358008683,0.939296757,0.02791587,0.593051227,0.015488317,0.797257394,0.620526368,0.080288803
0,0.496806903,0.570704317,0.543551582,0.602848124,0.602848124,0.459290573,0.191213686,0.19021533,0.19021533,0.19021533,0.224165642,0.315661031,0.106587411,0.184604956,0.091453276,0.908546724,0.105387008,0.182799186,0.397887881,0.873377522,0.059757415,0.060808444,0.336714895,0.942993144,0.032766466,0.552698033,0.01468576,0.819658694,0.602848219,0.041761066
0,0.52688539,0.571522024,0.57181862,0.619575088,0.619567881,0.476042374,0.263285758,0.182377481,0.182377481,0.182377481,0.229554694,0.340241918,0.114485791,0.187617685,0.120778789,0.879221211,0.11444135,0.186675213,0.394303611,0.768692026,0.042962938,0.097805879,0.374416768,0.941180331,0.047041326,0.697464172,0.040005462,0.820055304,0.61957469,0.030939423
0,0.484278263,0.548190144,0.53557471,0.605183125,0.605183125,0.462820093,0,0.193375753,0.193375753,0.193375753,0.223692919,0.322168777,0.097793339,0.176093997,0.195815824,0.804184176,0.097814581,0.175130081,0.392901563,0.783779498,0.151494276,0.09820853,0.342719819,0.941691237,0.023426242,0.577620292,0.035018718,0.801809219,0.605180714,0.01769655
0,0.513820504,0.565416485,0.55864875,0.602682368,0.602682368,0.464199022,0.195161454,0.17706797,0.17706797,0.17706797,0.228609246,0.325245809,0.110740168,0.183927092,0.160987998,0.839012002,0.110744703,0.182980167,0.398238394,0.750246662,0.03245725,0.147372098,0.348030871,0.93727788,0.02618692,0.602954842,0.048467683,0.813709224,0.602679142,0.022350515
0,0.48340077,0.549607501,0.53760908,0.615928451,0.615921244,0.460843965,0.006680838,0.16640681,0.16640681,0.16640681,0.219343859,0.317111127,0.091686345,0.174135723,0.159325211,0.840674789,0.092302181,0.172422894,0.389735646,0.737868245,0.01175541,0.051896277,0.340134888,0.934138241,0.023493047,0.561928542,0.06634848,0.804306892,0.615927407,0.022621556
0,0.538439039,0.583296991,0.582579367,0.622919039,0.622919039,0.474440334,0.237473428,0.184947958,0.184947958,0.184947958,0.231351045,0.327686213,0.113752952,0.187617685,0.070804487,0.929195513,0.113154852,0.185928663,0.397639131,0.780738836,0.085323515,0.059386616,0.371138652,0.943543262,0.045685949,0.636652519,0.030768726,0.826247035,0.622915785,0.054415661
0,0.502705601,0.55527693,0.55334868,0.605752461,0.605658773,0.472068309,0.206498633,0.175677384,0.175677384,0.175677384,0.220100217,0.32153215,0.102271802,0.175868042,0.09211839,0.90788161,0.102235901,0.17470779,0.396429298,0.829889251,0.142006336,0.029666184,0.350434648,0.935067187,0.016083865,0.594243963,0.012010778,0.807092788,0.60575412,0.041442091
0,0.49602691,0.555494985,0.544889983,0.601089667,0.60090229,0.458341092,0.227350946,0.180944756,0.180944756,0.180944756,0.221802023,0.315837872,0.094617702,0.177600362,0.081385857,0.918614143,0.094590193,0.176600558,0.391556048,0.814712471,0.027913279,0.043963122,0.336016349,0.937744832,0.015570893,0.552054425,0.018274974,0.809635499,0.601086231,0.047172597
1,0.504363087,0.562254688,0.555329514,0.604858819,0.604858819,0.463858484,0.262273509,0.184695125,0.184695125,0.184695125,0.22511109,0.326908113,0.120837065,0.181516909,0.19176467,0.80823533,0.12083313,0.180544454,0.395943104,0.749584605,0.008967566,0.137855301,0.34576677,0.934494715,0.025392313,0.59614849,0.048736567,0.805041237,0.604856382,0.018150152
1,0.470677132,0.5369058,0.523850313,0.597652027,0.597652027,0.461558592,0,0.177110109,0.177110109,0.177110109,0.214616621,0.31781849,0.099503298,0.170369812,0.196390241,0.803609759,0.09947563,0.169361285,0.399990955,0.729383528,0.012239141,0.061768143,0.340799816,0.931547845,0.006608918,0.565538838,0.078173593,0.796483203,0.597653861,0.017633492
0,0.496124409,0.582806367,0.559933615,0.607323542,0.607323542,0.466062756,0,0.220302558,0.220302558,0.220302558,0.237590999,0.322451722,0.104307467,0.190555095,0.134564803,0.865435197,0.104320354,0.18963879,0.402331471,0.757691301,0.017114877,0.036341504,0.344278426,0.940010767,0.010715876,0.580423753,0.039598998,0.821649762,0.607321095,0.027434088
0,0.522741676,0.591419538,0.589271374,0.606120007,0.606120007,0.469666088,0,0.226244153,0.226244153,0.226244153,0.252434528,0.330904718,0.110333035,0.195300143,0.131662485,0.868337515,0.110305014,0.194329236,0.398125325,0.760386149,0.016781613,0.053801758,0.350338339,0.943071757,0.013676661,0.606011647,0.040102735,0.825518796,0.606115649,0.028115753
0,0.446302345,0.53150894,0.499544944,0.595771055,0.595771055,0.463549818,0,0.176941553,0.176941553,0.176941553,0.208093032,0.318631959,0.092174904,0.167959629,0.09369048,0.90630952,0.092171902,0.166948194,0.385167681,0.756169518,0.034954906,0.040727287,0.343312848,0.931717332,0.018490605,0.57276853,0.041838666,0.79411053,0.595770104,0.04070064
0,0.438746161,0.50452464,0.497510573,0.595662953,0.595771055,0.461568657,0,0.176520163,0.176520163,0.176520163,0.201096719,0.317853859,0.088592134,0.156360624,0.14801826,0.85198174,0.088589249,0.155342734,0.38853712,0.737458293,0.013444309,0.099532629,0.341000491,0.924905685,0.025863837,0.566255297,0.056694701,0.777633778,0.595660459,0.0246243
0,0.503241847,0.549171391,0.559505327,0.603893109,0.603893109,0.463967523,0,0.179722726,0.179722726,0.179722726,0.220383852,0.320577209,0.100561843,0.174060405,0.115336941,0.884663059,0.100534141,0.173101576,0.393568666,0.802469638,0.023103422,0.080361392,0.345765185,0.934534782,0.024101141,0.583818728,0.027984906,0.804214862,0.60389427,0.032550096
0,0.454199776,0.522732229,0.508913753,0.595064789,0.595064789,0.467817451,0,0.193544309,0.193544309,0.193544309,0.211496644,0.319268586,0.091767771,0.166980493,0.027360401,0.972639599,0.091740355,0.165982958,0.387485584,0.818660604,0.033930604,0.021157637,0.353494947,0.936722179,0.016822989,0.57736833,0.010435626,0.791033964,0.595063537,0.134800925
0,0.479354556,0.534834278,0.532951443,0.598574497,0.598574497,0.476510405,0.071161049,0.18692849,0.18692849,0.18692849,0.216129337,0.322345618,0.096327661,0.170972358,0.048553375,0.951446625,0.096308238,0.170024885,0.392822415,0.810589624,0.053978851,0.025814575,0.362687209,0.932266767,0.017873769,0.60122282,0.013358818,0.79836826,0.598575492,0.079164708
0,0.550723931,0.582479285,0.586594571,0.604642615,0.604642615,0.474609765,0.282518474,0.182208925,0.182208925,0.182208925,0.230594687,0.326271486,0.114404364,0.185734729,0.063911479,0.936088521,0.114425066,0.184797527,0.452432102,0.782680791,0.010186416,0.055182202,0.372268414,0.944796324,0.01029279,0.632454916,0.02922454,0.823788524,0.604642024,0.060363648
0,0.501194365,0.541375927,0.545157664,0.60146442,0.60146442,0.472335036,0.285251544,0.186085711,0.186085711,0.186085711,0.217074785,0.323512768,0.098607605,0.173759132,0.061190555,0.938809445,0.098636963,0.172815021,0.397232084,0.810045538,0.027308939,0.042873577,0.361883505,0.935500775,0.030799885,0.608333958,0.01885952,0.802361524,0.601461155,0.063048887
0,0.485594501,0.570377235,0.54167782,0.603237291,0.603359806,0.468131149,0,0.180565505,0.180986895,0.180986895,0.215940248,0.322557827,0.107238824,0.179257362,0.141608973,0.858391027,0.107210904,0.178131363,0.418963841,0.772950692,0.076403962,0.041908898,0.346389995,0.935612599,0.021654703,0.590921367,0.030226003,0.812159515,0.603234506,0.025899989
0,0.479452055,0.551951592,0.535253493,0.600368988,0.600448262,0.462266509,0,0.179301336,0.179301336,0.179301336,0.216696606,0.318066068,0.095431968,0.172102132,0.110771835,0.889228165,0.095453287,0.171073071,0.392799801,0.780335365,0.035808817,0.042367167,0.341606024,0.933508571,0.012300135,0.568024289,0.027024324,0.801425262,0.600367785,0.034009748
0,0.484229513,0.546609246,0.53557471,0.605406535,0.605406535,0.463145534,0.210851301,0.181239729,0.181239729,0.181239729,0.217831143,0.319763741,0.099421871,0.174135723,0.104362548,0.895637452,0.099451203,0.173124199,0.393693042,0.803355858,0.115407971,0.088798538,0.344890052,0.940632554,0.020800608,0.579058825,0.02895447,0.802731335,0.605407816,0.036275918
0,0.384926632,0.410488443,0.429573318,0.586265296,0.586265296,0.456811186,0,0.156714846,0.156714846,0.156714846,0.181431408,0.311452218,0.079065223,0.1446863,0.138011307,0.861988693,0.079062648,0.143669407,0.384726714,0.696534784,0.035870606,0.138559251,0.327545213,0.896988131,0.042225696,0.505893392,0.085845726,0.719703518,0.586266886,0.02666192
0,0.479354556,0.532272133,0.531452433,0.606682137,0.606746998,0.466037593,0,0.172643378,0.172643378,0.172643378,0.208282122,0.324184763,0.098689032,0.168562175,0.153701968,0.846298032,0.098579966,0.167589171,0.393263382,0.744675475,0.038437434,0.091330265,0.348574636,0.930078706,0.033834616,0.60396459,0.052088237,0.79239256,0.606677665,0.023583315
0,0.450397309,0.504034017,0.506986455,0.594639588,0.594639588,0.462633888,0,0.178753529,0.178753529,0.178753529,0.20487851,0.318455118,0.087615015,0.16072908,0.115609033,0.884390967,0.087628446,0.159716462,0.389091156,0.778115712,0.069737919,0.050257335,0.342192633,0.927051004,0.017202295,0.570384529,0.029918535,0.780554329,0.594641021,0.032463577
0,0.517184225,0.551788051,0.571176187,0.606307384,0.606307384,0.473202318,0.176940986,0.17706797,0.17706797,0.17706797,0.218776591,0.324892127,0.099829004,0.174738269,0.077032379,0.922967621,0.099687332,0.173780258,0.392777187,0.810611279,0.030617237,0.055182407,0.364350838,0.934835229,0.024894823,0.62523134,0.02171361,0.806317964,0.60630268,0.049928016
0,0.492663189,0.550534235,0.542427325,0.604022831,0.604022831,0.476869396,0.226136249,0.19763179,0.19763179,0.19763179,0.221045665,0.343531159,0.096246234,0.177299089,0.092571878,0.907428122,0.096194245,0.176329085,0.392155311,0.865739501,0.521109465,0.096883854,0.386272143,0.957603554,0.021026254,0.703653927,0.020617976,0.874451641,0.604022267,0.041220454
0,0.500073124,0.607882686,0.547459714,0.613312386,0.613312386,0.545963447,0.103350542,0.182630315,0.182630315,0.182630315,0.221802023,0.327792318,0.101620389,0.189877231,0.088671887,0.911328113,0.101641507,0.188884699,0.397582597,0.840712926,0.050045616,0.008558671,0.364739525,0.946518295,0.007807106,0.635038043,0.003688398,0.834655161,0.613312993,0.043138683
